year,title,authors_short,all_authors,journal,doi,openalex_id
2023,Integrating ultra‐high‐performance liquid chromatography tandem mass spectrometry and imaged capillary isoelectric focusing for in‐depth characterization of complex fusion proteins,"Wenhong Fan, Xiang Li, Zhen Long et al. (n=10)",Wenhong Fan; Xiang Li; Zhen Long; Dening Pei; Xinchang Shi; Guangyu Wang; Ying Guo; Tao Bo; Yong Zhou; Tong Chen,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.9484,https://openalex.org/W4319068602
2023,Emerging native Orbitrap mass spectrometry for probing higher-order structures of proteins: Recent progress and applications,"Linsen Li, Ying Zhang, Yueguang Lv et al. (n=5)",Linsen Li; Ying Zhang; Yueguang Lv; Feng Qu; Qiang Ma,TrAC Trends in Analytical Chemistry,https://doi.org/10.1016/j.trac.2023.117424,https://openalex.org/W4388563566
2024,Optimizing sample preparation and nLC-MS/MS for mAB characterization,"Rodrigo Soares Caldeira Brant, Kelly Machado, Thiago Bandini et al. (n=7)",Rodrigo Soares Caldeira Brant; Kelly Machado; Thiago Bandini; Anna Araújo; Iaralice Souza; Hulyana Brum; Michel Batista,,https://doi.org/10.35259/isi.biomang.2024_63729,https://openalex.org/W4396800933
2024,"eLife assessment: Reprogramming of cardiac phosphoproteome, proteome, and transcriptome confers resilience to chronic adenylyl cyclase-driven stress",Kalyanam Shivkumar,Kalyanam Shivkumar,,https://doi.org/10.7554/elife.88732.3.sa0,https://openalex.org/W4391110848
2024,"Reviewer #1 (Public Review): Reprogramming of cardiac phosphoproteome, proteome, and transcriptome confers resilience to chronic adenylyl cyclase-driven stress",,,,https://doi.org/10.7554/elife.88732.3.sa1,https://openalex.org/W4391110863
2024,"Author Response: Reprogramming of cardiac phosphoproteome, proteome, and transcriptome confers resilience to chronic adenylyl cyclase-driven stress","Jia-Hua Qu, Khalid Chakir, Kirill V. Tarasov et al. (n=7)",Jia-Hua Qu; Khalid Chakir; Kirill V. Tarasov; Daniel R. Riordon; Maria Grazia Perino; Allwin Jennifa Silvester; Edward G. Lakatta,,https://doi.org/10.7554/elife.88732.3.sa3,https://openalex.org/W4391105182
2024,"Reviewer #2 (Public Review): Reprogramming of cardiac phosphoproteome, proteome, and transcriptome confers resilience to chronic adenylyl cyclase-driven stress",,,,https://doi.org/10.7554/elife.88732.3.sa2,https://openalex.org/W4391104840
2024,Direct and Detailed Site-Specific Glycopeptide Characterization by Higher-Energy Electron-Activated Dissociation Tandem Mass Spectrometry,"Ruiqing Li, Chaoshuang Xia, Shuye Wu et al. (n=10)",Ruiqing Li; Chaoshuang Xia; Shuye Wu; Margaret Downs; Haowei Tong; Nafisa Tursumamat; Joseph Zaia; Catherine E. Costello; Cheng Lin; Juan Wei,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.3c04484,https://openalex.org/W4390755113
2024,Liquid Atmospheric Pressure Matrix-Assisted Laser Desorption/Ionization Mass Spectrometry Using a Commercial Ion Source and Orbitrap Mass Analyzer,"Bob Challen, Lily R Adair, Rainer Cramer",Bob Challen; Lily R Adair; Rainer Cramer,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.4c04458,https://openalex.org/W4402903050
2024,Gábor Transform-Based Antibody Quantitation in Serum: An Interlaboratory Liquid Chromatography/High-Resolution Mass Spectrometry Investigation,"Kayd L. Meldrum, Andrew K. Swansiger, Jacob Koscho et al. (n=9)",Kayd L. Meldrum; Andrew K. Swansiger; Jacob Koscho; Lily Miller; John Sausen; Anthony Maus; Paula M. Ladwig; Maria Alice V. Willrich; James S. Prell,Analytical Chemistry,https://doi.org/10.1021/acs.analchem.4c04470,https://openalex.org/W4403462637
2024,"A Hybrid Orbitrap‐Nanoelectromechanical Systems Approach for the Analysis of Individual, Intact Proteins in Real Time","Adam P. Neumann, Eric Sage, Dmitri Boll et al. (n=10)",Adam P. Neumann; Eric Sage; Dmitri Boll; Maria Reinhardt-Szyba; W C Fon; Christophe Masselon; Sébastien Hentz; John E. Sader; Alexander Makarov; M. L. Roukes,Angewandte Chemie,https://doi.org/10.1002/ange.202317064,https://openalex.org/W4398182282
2024,Native Proteomics by Capillary Zone Electrophoresis‐Mass Spectrometry,"Qianyi Wang, Qianjie Wang, Zihao Qi et al. (n=6)",Qianyi Wang; Qianjie Wang; Zihao Qi; William Moeller; Vicki H. Wysocki; Liangliang Sun,Angewandte Chemie,https://doi.org/10.1002/ange.202408370,https://openalex.org/W4401949655
2024,"A Hybrid Orbitrap‐Nanoelectromechanical Systems Approach for the Analysis of Individual, Intact Proteins in Real Time","Adam P. Neumann, Eric Sage, Dmitri Boll et al. (n=10)",Adam P. Neumann; Eric Sage; Dmitri Boll; Maria Reinhardt-Szyba; W C Fon; Christophe Masselon; Sébastien Hentz; John E. Sader; Alexander Makarov; M. L. Roukes,Angewandte Chemie International Edition,https://doi.org/10.1002/anie.202317064,https://openalex.org/W4398173876
2024,Native Proteomics by Capillary Zone Electrophoresis‐Mass Spectrometry,"Qianyi Wang, Qianjie Wang, Zihao Qi et al. (n=6)",Qianyi Wang; Qianjie Wang; Zihao Qi; William Moeller; Vicki H. Wysocki; Liangliang Sun,Angewandte Chemie International Edition,https://doi.org/10.1002/anie.202408370,https://openalex.org/W4401949669
2024,High Resolution Mass Spectrometry of Cystine-Containing Neuropeptides in Histological Sections of Human FFPE Tissue Banks,"Peter Verhaert, Gilles Frache, Dhaka Ram Bhandari et al. (n=11)",Peter Verhaert; Gilles Frache; Dhaka Ram Bhandari; Luuk Van Oosten; Remco P. Crefcoeur; Bernhard Spengler; Marthe Verhaert; Aletta M. E. Millen; Sooraj Baijnath; Ann‐Christin Niehoff; Raf Sciot,Biochemistry,https://doi.org/10.5772/intechopen.1004948,https://openalex.org/W4398204819
2024,Top-down mass spectrometry analysis of capsid proteins of recombinant adeno-associated virus using multiple ion activations and proton transfer charge reduction,"Jake Kline, Jingjing Huang, Linda Lieu et al. (n=10)",Jake Kline; Jingjing Huang; Linda Lieu; Kristina Srzentić; David Bergen; Christopher Mullen; Graeme C. McAlister; Kenneth R. Durbin; Rafael D. Melani; Luca Fornelli,ChemRxiv,https://doi.org/10.26434/chemrxiv-2024-0jf0s,https://openalex.org/W4400098531
2024,Nucleo-SAFARI: Automated Identification of Fragment Ions in Top-Down MS/MS Spectra of Nucleic Acids,"Michael B. Lanzillotti, Jennifer S. Brodbelt",Michael B. Lanzillotti; Jennifer S. Brodbelt,ChemRxiv,https://doi.org/10.26434/chemrxiv-2024-dkzt7,https://openalex.org/W4399888226
2024,Characterization and Serum Protein Profile of Rheumatoid Arthritis Subjects of Western Region of Mumbai,"Rupal Hemantkumar Desai, Jayaprada Rao Chunduri",Rupal Hemantkumar Desai; Jayaprada Rao Chunduri,Defence Life Science Journal,https://doi.org/10.14429/dlsj.9.18936,https://openalex.org/W4401761965
2024,Characterization of Site-Specific N- and O-Glycopeptides from Recombinant Spike and ACE2 Glycoproteins Using LC-MS/MS Analysis,"Ju Hwan Song, S. Y. Jang, Jinwoong Choi et al. (n=9)",Ju Hwan Song; S. Y. Jang; Jinwoong Choi; Seoyoung Hwang; Kyoung Heon Kim; Hye-Yeon Kim; Sun Cheol Park; Wonbin Lee; Ju Yeon Lee,International Journal of Molecular Sciences,https://doi.org/10.3390/ijms252413649,https://openalex.org/W4405660705
2024,Abstract 2007 Evaluation of the changes in proteome and phosphome upon O-GlcNAc mediated disruption of ERK signaling,"Sophiya John Ephrame, Antonio Artigues, Maria Villar-Lecumberri et al. (n=9)",Sophiya John Ephrame; Antonio Artigues; Maria Villar-Lecumberri; Jenna Shawa; Ibtihal Alghusen; Samuel S. Boyd; Russell H. Swerdlow; Jeff Thompson; Chad Slawson,Journal of Biological Chemistry,https://doi.org/10.1016/j.jbc.2024.106477,https://openalex.org/W4393143624
2024,High-resolution mass spectrometer-based identification of β-Casein variant (A/A) in the milk of Indian Holstein Friesian crossed cows,"Manish Kumar Singh, Arvind Kumar, Ramadevi Nimmanapalli et al. (n=7)",Manish Kumar Singh; Arvind Kumar; Ramadevi Nimmanapalli; Mohit Malik; Ankur Aggarwal; Vishal Kumar; Mahendra Kumar,Journal of Food Composition and Analysis,https://doi.org/10.1016/j.jfca.2024.106002,https://openalex.org/W4391042340
2024,Low-Invasive Sampling Method with Tape-Disc Sampling for the Taxonomic Identification of Archeological and Paleontological Bones by Proteomics,"Isabelle Fabrizi, Stéphanie Flament, Claire Delhon et al. (n=9)",Isabelle Fabrizi; Stéphanie Flament; Claire Delhon; Lionel Gourichon; Manon Vuillien; Tarek Oueslati; Patrick Auguste; Christian Rolando; Fabrice Bray,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.4c00083,https://openalex.org/W4400913449
2024,A Shotgun Proteomic-Based Approach with a Q-Exactive Hybrid Quadrupole-Orbitrap High-Resolution Mass Spectrometer for the Assessment of Pesticide Mixture-Induced Neurotoxicity on a 3D-Developed Neurospheroid Model from Human Brain Meningiomas: Identification of Trityl-Post-Translational Modification,"Kaouthar Louati, Amina Maalej, Fatma Kolsi et al. (n=18)",Kaouthar Louati; Amina Maalej; Fatma Kolsi; Rim Kallel; Yassine Gdoura; Mahdi Borni; Leila Sellami Hakim; Rania Zribi; Sirine Choura; Sami Sayadi; Mohamed Chamkha; Basma Mnif; Zouheir Khemakhem; Tahya Sellami Boudawara; Mohamed Zaher Boudawara; Abderrahman Bouraoui; Jamil Kraı̈em; Fathi Safta,Journal of Proteome Research,https://doi.org/10.1021/acs.jproteome.4c00804,https://openalex.org/W4404473842
2024,Protein-Centric Analysis of Personalized Antibody Repertoires Using LC-MS-Based Fab-Profiling on a timsTOF,"Jan Fiala, Dina Schuster, Simon Ollivier et al. (n=10)",Jan Fiala; Dina Schuster; Simon Ollivier; Stuart Pengelley; Markus Lubeck; Florian Büsch; Andris Jankevics; Oliver Raether; Jean‐François Greisch; Albert J. R. Heck,Journal of the American Society for Mass Spectrometry,https://doi.org/10.1021/jasms.4c00076,https://openalex.org/W4395467585
2024,O-GlcNAcylation regulates kinase signaling cascades and amyloid precursor protein (APP) expression in Alzheimer’s disease,SOPHIYA JOHN EPHRAME,SOPHIYA JOHN EPHRAME,KU ScholarWorks (The University of Kansas),,https://openalex.org/W7155578755
2024,Development of a High-Throughput Platform for Quantitation of Histone Modifications on a New QTOF Instrument,"Emily Zahn, Yixuan Xie, Xingyu Liu et al. (n=12)",Emily Zahn; Yixuan Xie; Xingyu Liu; Rashmi Karki; Richard Searfoss; Francisca N. de Luna Vitorino; Joanna K. Lempiäinen; Joanna M. Gongora; Zongtao Lin; Chenfeng Zhao; Zuo‐Fei Yuan; Benjamin A. Garcia,Molecular & Cellular Proteomics,https://doi.org/10.1016/j.mcpro.2024.100897,https://openalex.org/W4405585838
2024,<scp>TurboID</scp>‐based proteomic profiling reveals proxitome of <scp>ASK1</scp> and <scp>CUL1</scp> of the <scp>SCF</scp> ubiquitin ligase in plants,"Fuai Sun, Natalie Hamada, Christian Montes et al. (n=8)",Fuai Sun; Natalie Hamada; Christian Montes; Yuanyuan Li; Nathan Meier; Justin W. Walley; Savithramma P. Dinesh‐Kumar; Nitzan Shabek,New Phytologist,https://doi.org/10.1111/nph.20014,https://openalex.org/W4401192741
2024,Top‐down mass spectrometry analysis of capsid proteins of recombinant adeno‐associated virus using multiple ion activations and proton transfer charge reduction,"Jake Kline, Jingjing Huang, Linda Lieu et al. (n=10)",Jake Kline; Jingjing Huang; Linda Lieu; Kristina Srzentić; David Bergen; Christopher Mullen; Graeme C. McAlister; Kenneth R. Durbin; Rafael D. Melani; Luca Fornelli,PROTEOMICS,https://doi.org/10.1002/pmic.202400223,https://openalex.org/W4402282120
2024,Qualitative and quantitative characterization of elastin‐like polypeptides combining low‐PH/low‐temperature bottom‐up and intact protein liquid chromatography mass spectrometric analysis,"André Vente, Marija Mladić, Olaf Schouten et al. (n=5)",André Vente; Marija Mladić; Olaf Schouten; Jens Thies; Rob van der Hoeven,Rapid Communications in Mass Spectrometry,https://doi.org/10.1002/rcm.9905,https://openalex.org/W4402174843
2025,"BioPharma Orbitrap-based protocol for recombinant monoclonal antibody (mAb) characterization at intact protein, subunit and peptide levels","Caroline Franco, Daniele Rocha, Eduardo Schmidt et al. (n=10)",Caroline Franco; Daniele Rocha; Eduardo Schmidt; Anna Carolina Machado Marinho; Bárbara Cibelle Soares Farias Quintela; Michel Batista; Kelly Machado; Rodrigo Soares Caldeira Brant; Luciana Madeira; Marcelle Almeida Caminha,,https://doi.org/10.35259/isi.2025_70007,https://openalex.org/W4410287307
2025,JoVE Video Dataset,"Lily S. Neff, James C. DeMar, Nicholas C. Gary et al. (n=7)",Lily S. Neff; James C. DeMar; Nicholas C. Gary; Mital Y. Patel; Burook Misganaw; Aarti Gautam; Rasha Hammamieh,,https://doi.org/10.3791/67240-v,https://openalex.org/W4414430361
2025,MassIVE MSV000099804 - On the utility of infrared photoactivation for native top-down and complex-down Orbitrap mass spectrometry of soluble proteoform complexes,"Fornelli, Luca","Fornelli, Luca",,https://doi.org/10.25345/c5639kj7d,https://openalex.org/W7104577663
2025,Succinylation of Apolipoprotein E Drives Alzheimer’s Disease,Nicholas A. Devanney,Nicholas A. Devanney,Alzheimer s & Dementia,https://doi.org/10.1002/alz70861_108681,https://openalex.org/W7116917002
2025,Effects of Hydration on Transthyretin Conformational Dynamics and Oligomerization,"Jared Hampton, Carter Lantz, Robert L. Rider et al. (n=6)",Jared Hampton; Carter Lantz; Robert L. Rider; Sangho D. Yun; Arthur Laganowsky; David H. Russell,Biochemistry,https://doi.org/10.1021/acs.biochem.5c00589,https://openalex.org/W4416128701
2025,MassNet: billion-scale AI-friendly mass spectral corpus enables robust <i>de novo</i> peptide sequencing,"Jun Ai, Xiang Zhang, Xiaofan Zhang et al. (n=13)",Jun Ai; Xiang Zhang; Xiaofan Zhang; Jiaqi Wei; T. Zhang; Yamin Deng; Pu‐Kun Liu; Zongxiang Nie; Yi Chen; Nanqing Dong; Zhiqiang Gao; Siqi Sun; Tiannan Guo,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2025.06.20.660691,https://openalex.org/W4411710436
2025,Increased EThcD efficiency on the hybrid Orbitrap Excedion Pro Mass Analyzer extends the depth in identification and sequence coverage of HLA class I immunopeptidomes,"Amy L. Kessler, Kyle L. Fort, Hanno C. Resemann et al. (n=9)",Amy L. Kessler; Kyle L. Fort; Hanno C. Resemann; Peter Krüger; Cong Wang; Heiner Koch; Jan-Peter Hauschild; Fabio Marino; Albert J. R. Heck,bioRxiv (Cold Spring Harbor Laboratory),https://doi.org/10.1101/2025.06.01.657241,https://openalex.org/W4410939955
2025,"Abstract 5760: Mass spectrometry-based proteomic investigation of patient-derived tumoroids employing fast, high-resolution accurate mass technologycatalyzes precision oncology and drug discovery","Dominique B. Figueroa, Ke‐Wu Yang, Colin Paul et al. (n=9)",Dominique B. Figueroa; Ke‐Wu Yang; Colin Paul; Pradip Shahi Thakuri; Anthony Chatman; Brett Larsen; Julian Saba; T. STUART HART; Amirmansoor Hakimi,Cancer Research,https://doi.org/10.1158/1538-7445.am2025-5760,https://openalex.org/W4409629763
2025,Top-Down Mass Spectrometry of a Clinical Antibody Light Chain Using the Omnitrap-Orbitrap-Booster Platform,"Camille Garcia, Nina A. Khristenko, Tingting Fu et al. (n=11)",Camille Garcia; Nina A. Khristenko; Tingting Fu; Karen Druart; Konstantin O. Nagornov; Marie Yammine; Athanasios Smyrnakis; Anton N. Kozhinov; Dimitris Papanastasiou; Yury O. Tsybin; Julia Chamot‐Rooke,ChemRxiv,https://doi.org/10.26434/chemrxiv-2025-1415l,https://openalex.org/W4412759092
2025,A large-scale method for the enrichment and identification of N-glycopeptides in microscale plasma samples,"Xinyi Yang, Weijie Qin",Xinyi Yang; Weijie Qin,Chinese Journal of Chromatography,https://doi.org/10.3724/sp.j.1123.2025.04004,https://openalex.org/W4414000331
2025,B-174 Turning Polyclonal Antibodies into Monoclonals: A Proteomics-Driven Approach,"Jennifer Crha, Thierry Le Bihan, Teresa Nunez de Villavicencio Diaz et al. (n=4)",Jennifer Crha; Thierry Le Bihan; Teresa Nunez de Villavicencio Diaz; Bin Ma,Clinical Chemistry,https://doi.org/10.1093/clinchem/hvaf086.567,https://openalex.org/W4414741326
2025,Novel Implementations and Insights for Improved Gas Phase Ion-Electron Reactions in Biomolecular Tandem Mass Spectrometry,Steven A. DeFiglia,Steven A. DeFiglia,Deep Blue (University of Michigan),https://doi.org/10.7302/25633,https://openalex.org/W4414684277
2025,Histone AnalysisUsing Mobility- and Mass-SelectedUltraviolet Photodissociation in Tandem with Ultra-High-ResolutionMass Spectrometry,"Cassandra
N. Fuller (19474750), Md Shofiul Alam (19198905), Kevin Jeanne Dit Fouque (1686298) et al. (n=12)","Cassandra
N. Fuller (19474750); Md Shofiul Alam (19198905); Kevin Jeanne Dit Fouque (1686298); Lilian Valadares Tose (19474753); Richard M. Searfoss (21593243); Francisca N. de Luna Vitorino (21593246); Mariangela Kosmopoulou (13813759); Detlev Suckau (2305423); Mark E. Ridgeway (1308147); Steve Van Orden (4690837); Benjamin A. Garcia (205670); Francisco Fernandez-Lima (761320)",Figshare,https://doi.org/10.1021/acs.analchem.5c02166.s007,https://openalex.org/W7111151191
2025,Histone AnalysisUsing Mobility- and Mass-SelectedUltraviolet Photodissociation in Tandem with Ultra-High-ResolutionMass Spectrometry,"Cassandra
N. Fuller (19474750), Md Shofiul Alam (19198905), Kevin Jeanne Dit Fouque (1686298) et al. (n=12)","Cassandra
N. Fuller (19474750); Md Shofiul Alam (19198905); Kevin Jeanne Dit Fouque (1686298); Lilian Valadares Tose (19474753); Richard M. Searfoss (21593243); Francisca N. de Luna Vitorino (21593246); Mariangela Kosmopoulou (13813759); Detlev Suckau (2305423); Mark E. Ridgeway (1308147); Steve Van Orden (4690837); Benjamin A. Garcia (205670); Francisco Fernandez-Lima (761320)",Figshare,https://doi.org/10.1021/acs.analchem.5c02166.s004,https://openalex.org/W7111239980
2025,Histone AnalysisUsing Mobility- and Mass-SelectedUltraviolet Photodissociation in Tandem with Ultra-High-ResolutionMass Spectrometry,"Cassandra
N. Fuller (19474750), Md Shofiul Alam (19198905), Kevin Jeanne Dit Fouque (1686298) et al. (n=12)","Cassandra
N. Fuller (19474750); Md Shofiul Alam (19198905); Kevin Jeanne Dit Fouque (1686298); Lilian Valadares Tose (19474753); Richard M. Searfoss (21593243); Francisca N. de Luna Vitorino (21593246); Mariangela Kosmopoulou (13813759); Detlev Suckau (2305423); Mark E. Ridgeway (1308147); Steve Van Orden (4690837); Benjamin A. Garcia (205670); Francisco Fernandez-Lima (761320)",Figshare,https://doi.org/10.1021/acs.analchem.5c02166.s006,https://openalex.org/W7111244802
